,text,depresi
826,"Ya allah..kasih petunjukmu biar aku bisa untuk nglupain dia untuk selamanya. Hilangkan dia dari pikiranku, hilangkan dia dari patah semangat hidupku ini. Jika aku untuk memilih..aku bersumpah aku ingin pulang secepatnya untuk di duniaini.",1
827,Patah semangat,1
828,surem): patah semangat nih,1
829,"Berat ya, padahal seharian kau penuh semangat, tiba tiba patah begitu saja. Tuhan memang maha pembolak-balik hati, pesanku pribadi, syukurilah. Apapun itu, pasti ber-Hikmah. walau akhirnya hari itu kau bersedih, setidaknya kau memulainya dengan baik. re : bicara # BabaganAti",1
830,Aku dah patah semangat ni,1
831,bikin patah semangat iyaaa,1
832,And also.. Aku mudah patah semangat nampak tulisan yang banyak,1
833,,1
834,,1
835,,1
836,,1
837,,1
838,,1
839,,1
840,,1
841,,1
842,,1
843,,1
844,,1
845,,1
846,,1
847,,1
848,,1
849,,1
850,Ingginku pergi dari dunia ini untuk selama-lamanya .. â putus asa,1
851,"Ya Allah, ampuni aku, sekarang rasa putus asa memenuhi tubuh, ingin rasanya aku mengakhiri hidup dan segera terhindar dari lubang gelap pekat ini.",1
852,"Kesedihan, keputus asa-an, ketidakberdayaan, dan keinginan untuk mengakhiri hidup",1
853,"nyaris putus asa, sedikit lagi... nangis dipojokan :â(((((((((",1
854,kenapa selalu rasa nak putus asa eh ?,1
855,Ya Allah aku tak kuat dan putus asa skrg.tak tahu nak buat apa dekat hati ni mungkin kemurungan yg panjang.,1
856,Gaboleh putus asa. Tapi apa daya..,1
857,# putus asa,1
858,SUDAH PUTUS ASA.... !!!!!,1
859,Kadang kala aku jealous aku menyerah aku putus asa aku tak keruan Tapi aku kena tahu inilah kehidupan Ada atas ada bawah Setiap orang lain ceritanya Mcm mana nk improving myself ni? Aku betul2 down la... aduhaiiii Tak leh gak nk sentiasa positive,1
860,Patut lah skrg rasa tak semangat sangat & cepat putus asa,1
861,"Lu bayangin deh, sedih, hati tu bolong, kecewa, kesel, marah, putus asa, semuanya campur aduk Trs lo gabisa apa2, rasanya tuh pen nangis aja ampe sesek2an, tp selalu ketahan krn masalah hrs diselesein dulu",1
862,Dah terlanjur putus asa q Nda,1
863,Udah putus asa sm judulnya mbaa susah,1
864,selalu je rasa putus asa https://twitter.com/izhqr_/status/1059721077511774208 â¦,1
865,Smp rasa da putus harapan dan putus asa,1
866,Aku sudah bosan takut. Sudah bosan putus asa.,1
867,Semua tempat riset menolak aku dan tim karena alasan surat kami blm disposisi. Udah putus asa :( . Tapi tau tau aja di X (salah satu kontraktor yang aku risetin) aku nekat aja langsung ke divisi yang perlu aku risetin dan cobain aja dulu,1
868,"Giliran gue sudah lelah dan mulai putus asa untuk merantau , doi berubah drastis:/",1
869,aku udh beberapa kali putus asa T.T Thank u so much,1
870,bosan putus asa kesal semua jadi satu:'( sampe deact ig biar gak iri sama yang kuliah^^,1
871,Aku sering putus asa itu,1
872,Sudah putus asa dia.. Bingung mau jawab apa..,1
873,pltl saya lagi putus asa campur sedih banget:( gatau karena apa . semangatin dong yang baik,1
874,"Disini aku ga ceritain betapa menyedihkan hidupku, bukan , ya aku akui memang awal-awal di diagnosa positif H I V pasti melewati fase2 sedih, down, putus asa, kecewa dengan diri sendiri dan pokoknya seperti jatuh ke jurang yang gelap sendirian tanpa ada siapa-siapa disana.",1
875,Akhirnya setelah seminggu sempet putus asa gambar terribet ini jadi juga makasih mput atas semangatnya selama ini huhu T^T ayo rate â¡ Feel free to save â¡ (nctea) pic.twitter.com/EMF8WBDiCe,1
876,"putus asa, mengalah,sakit,pedih,luka,fakesmile,acah okay, acah kuat tapi sebenarnya lemah hm tahlah biarlah aku rasa sorang sorang :)",1
877,putus asa ampe bikin kepikiran mulu tp ga ngelakuin apa apa,1
878,"Kadang kita putus asa dengan hidup kita, tp kita harus bisa jalani dengan apa adanya",1
879,Aku pulak rasa dh putus asa ni,1
880,"Putus asa, kayak udah gak punya semangat. Pengen bunuh diri https://www.facebook.com/adepran/videos/2299298423476766/ â¦",1
881,Rasa putus asa kembali menghantui,1
882,Iki aku wong putus asa,1
883,"hahaha, kirain bener. udh putus asa aja aku.",1
884,"Masalah mendewasakan, doa menguatkan dan putus asa menghancurkan segalanya.",1
885,Pagi ini dikejutkan akan suatu hal dan udah hampir putus asa,1
886,ku putus asa,1
887,Ngerasa putus asa bad inih .,1
888,Ulah Putus Asa,1
889,Hampir putus asa,1
890,Putus asa dah hm,1
891,Rasa putus asa https://twitter.com/niedaothman/status/1059483266040786944 â¦,1
892,Aku hampir putus asa ngan semua,1
893,Aku dah putus asa nak pertahankan benda yang belum tentu pun sebenarnya ikhlas dengan kau atau tak sebenarnya. Aku cuma ikut ke mana takdir bawak aku,1
894,Tak tahu lah nak sabar yang macam mana lagi dah. Dah putus asa dah rasanya ni. Lagi lama aku tahan boleh mati sebab pendam perasaan,1
895,"Sempet putus asa - dapet kabar lagi - putus asa lagi - dapet kabar lagi - masih sabar nunggu ~ Nunggu kabar hrd, ibarat nunggu di tembak si dia. Kitanya ngarep tapi dia gak nembak2",1
896,Sesaat sempat putus asa,1
897,berjalan tanpa nafas. putus asa. Kebencian. luka mendalam. Kekecewaan. iri hati. masyaAllah ampuni aku,1
898,"dan saya tidak memiliki sesiapa. Ketika hujan lebat minggu lepas, saya putus asa untuk hidup. Saya nekad untuk menggantungkan diri saya""""",1
899,"Nah penyakitnya dateng lagi, putus asa, merasa sendiri, padahal tahu Allah bersamaku",1
900,"Terima kasih utk twit ini, saya yang sedang berjuang lepas dari depresi. Sungguh tulisan ini menguatkan saya.",1
901,saya rasa saya mengalami depresi,1
902,Sampai skrg saya masi depresi :),1
903,"Saya sempat mengalmi gejala depresi yang cukup membuat orang terdekat khawatir, mengkonsumsi penenang.",1
904,"Ini udah terlatih sih sejak koas. Sewaktu ayah meninggal saya diberi wkt 2 hari libur. Esoknya saya tetep follow up pasien, senyum, memeriksa pasien. Meskipun msh dlm keadaan depresi/ sedih. Seseorang yg bekerja berkaitan dgn jasa harus tetep professional.",1
905,"Dukungan kalian sungguh berarti bagi saya.. Membuktikan bahwasanya masih ada yang memberikan kepercayaan. Seolah menjadi suntikan penyemangat di tengah depresi dan frustasi yang kadang melanda. It means a lot to me, guys. Dukungan kalian menguatkan pundakku..Aku cinta kalian",1
906,"Yang di rasakan saya akhir akhir ini, depresi, tertekan, yang mengakibatkan jarang tidur, jarang mandi dan berujung pada pribadi yang ambisius dan angkuh yang berdampak ke orang orang sekitar. Huft :(",1
907,"Kemarin saya sempat ke psikolog. Sebelumnya sudah didiagnosa depresi ringan, saya sering mengalami ketakutan soal masa depan, cukup mengganggu kegiatan saya. Tapi psikolog hanya menyarankan saya untuk melawan rasa takut itu. Sedang saya paksa supaya gak takut dan cemas:(",1
908,Depresi: Terpuruk Rasa Ingin Mati,1
909,"Iyo lah, kesepian dan depresi itu teman lama ku juga :)",1
910,berkutik dengan depresi akhir akhir ini sampai benar benar ingin mati. ah aku butuh teman.,1
911,Saya jelas gak bangga punya depresi. Tapi saya cuma pengen orang lain tahu betapa susahnya saya bangun tidur setiap harinya. Bahkan saat weekend. Betapa saya ingin agar mati secepatnya. tapi tidak berani bunuh diri. pic.twitter.com/jgMIsX2mXq,1
912,"Bahasa Inggris saya jelek sekali, perlu berulang2 membaca ..buka tutup translater... Tpi saya merasakan depresi yg dirasakan, sama seperti yg pernah saya rasakan. Masi berjuang memerangi efeknya hingga sekarang.",1
913,Saya pikir karena berhenti diet nafsu makan menurun. Setelah kembali diet malah makin turun nafsu makan. :(( Aku ini depresi minor karena tugas akhir kayaknya.,1
914,"HADUH MENANGIS :) ADHD KU DEPRESI RINGAN KU KAPAN KAMU SEMBUH SAYA LELAH //""",1
915,"semua ucapan yang berasal dari mulut atau hatiku itu,akan mempengaruhi pikiran saya sendiri dan mengatakan Ya,saya memang tidak mampu"" ""Saya payah"" ""Saya depresi"" ""Saya sedih"" ""Saya tidak layak"" ""Saya benar-benar tidak berguna""""",1
916,"Saya sudah pernah masuk masa insecure sama penilaian org lain, takut salah dan jadi gak enakan. hasilnya malahan jadi overthinking bahkan depresi kepikiran apa yg dilakukan sampe orang bersikap gitu. Bahkan pernah ditolak perempuan karena dia sebel aku dikit dikit minta maaf (1)",1
917,"So on, kebablasan mikir kejauhan di masa depan. Jadinya panik sendiri. Jadinya jatuh sendiri perlahan terhisap dalam lumpur yang ga saya sadari. Alhasil depresi lagi karena mikir kejauhan. Frustasi. Ga bisa gerak. Aware tapi denial juga.",1
918,"Setertutup-tertutupnya orang, pasti ttp butuh teman ngobrol. Tuhan menyelamatkan saya dr depresi.",1
919,"Depresi saya semakin hari semakin parah, saat itu jiwa saya serasa membelah diri... Satu jiwa menyuruh saya untuk mengakhiri semua ini, satu jiwa menyemangati agar saya tetap bertahanï¿½",1
920,"Otak dan fisik saya mati rasa... Saya depresi berat, saat berjalan tatapan saya kosong melongpong. Beberapa bulan saya mengucilkan diri saya dari keluarga dan teman2 saya... Setiap hari keluarga saya berusaha menghubungi saya, tapi tidak ada satupun yg saya tanggapi",1
921,"Saat ini lah titik terendah semasa hidup saya, jiwa dan otak saya tiap hari mendidih..mempertanyakan sebenernya siapa saya? Apa yg bisa saya lakukan? Saya depresi karena diri sendiri... pekerjaan saya amburadul, bahkan saya tidak bisa berpikir atau melakukan hal kecil...",1
922,"Saya manusia dengan depresi yang dibuat sendiri, dan akhirnya bunuh diri seperti solusi.",1
923,"saya ke Belanda, beberapa hari disana, saya keliling kota Amsterdam menelusuri kanal2nya jalan kaki mengasihani diri saya sendiri, saat itu saya bener2 ngerasa ga berharga, kyk sampah, rejected, unwanted, komplit ditemenin lagu2 depresi di earphone saya.",1
924,"Apa lebih baik saya mati? Kerja ndak dapat-dapat, stress berat, siklus haid berantakan sejak lulus kuliah. AKU JUGA BISA DEPRESI",1
925,Mengalami stress dan depresi. Hal2 diatas adalah pengamatan saya pribadi di lingkungan sekitar saya.,1
926,"Masalahnya saya udah depresi karena jauh dr temen2 dan keluarga. Saya udh coba berteman dengan temen2 kantor tp ternyata mereka pun ada kehidupan, ga bisa ajak mereka main kapanpun. Mungkin salah saya juga, karena pindah kesitu cuma karena dia dan nyari uang. Hehehe.",1
927,"-rl Udah 1 tahun lebih saya depresi, dan gak kunjung sembuh karena takut reach out for help, cuma bisa bergantung sama obat. Kalau saya reach out for help apa akan ngebebanin temen dan keluarga saya?",1
928,"Ibu saya kaya gini. Saya depresi dan suicidal. Tiap kali saya kumat parah, ibu malah bilang jangan nurutin apa kata setan"" hhh""",1
929,"sudah. hasilnya sekarang saya depresi, tapi orang tua ga ada yg tau.",1
930,"saya, sama kaya kamu. gak berani bilang siapa-siapa, takut. ibu saya pun sama seperti itu, suka marah-marah, dan saya takut kalau bilang. sampai saat ini rasanya depresi sendiri karena hal itu. saya pun sempat konsul dan beberapa kali melakukan test psikolog online, dan hasilnya",1
931,/rlt saya sedang mengalami anxious dan depresi.kebetulan saya tgl sendiri di negeri org. Drtd saya gak berhenti nangis. Mungkin sekiranya ada yg bs kasih saya kata2 yg menenangkan? Atau ayat2 dari bible. Terima kasih,1
932,"Maaf saya depresi, bukan kesepian.",1
933,Saya depresi,1
934,Saya kemarin sampai membuat video yang berisi tentang pengalaman dalam mengatasi depresi. Termasuk berkonsultasi dengan psikolog. Tapi saya belum berani share ke publik. Karena saya sendiri belum siap mental.,1
935,"Melihat tanda2 depresi ringan, sepertinya saya dlm masa itu",1
936,saya depresi,1
937,"Saya penderita depresi, awalnya kata dokter hanya gejala depresi tapi yang saya rasakan melebihi dr prediksi dokter. Mohon sarannya dok, saya merasa sangat berat dan kehilangan jati diri saya jg bahkan saya hampir tdk mengenali diri saya. Saya pun jg gagal fokus, tanpa ada suport",1
938,"Dokter, sampai kapan pengobatan depresi saya berakhir? Saya capek Lama mba..",1
939,saya depresi dan saya menyerah.,1
940,"Saya juga sering om, dengan berbagai tekanan hidup, coba cerita ke beberapa orang yg ada selalu sindiran, drama, bahkan ada yg ngejudge saya ga becus. Ada juga yg bilang kamu msh mending, saya dulu bla bla bla"". Tambah bikin depresi""",1
941,"Saya mengalami jalan buntu.. karena toxic person adalah anggota keluarga sendiri (ayah). Dan memenuhi gejala narsisistik/sosiopat. Dan krn agama yg kami anut, maka tidak bisa bercerai. Tahun ini ortu ultah pernikahan ke 31. Dan saya mengalami depresi menahun. Not easy at all",1
942,"Saya sempat menyimpan depresi yang saya alami akibat pekerjaan dalam waktu lama, dan saya merasa sangat kesepian. https://www.vice.com/id_id/article/xwwg5a/menggeluti-profesi-jurnalis-tak-bagus-bagi-kesehatan-mental â¦",1
943,"Baru sekarang saya menyadari pencetus depresi utama di hidup saya adalah orang-orang yang gak mengerti saya tapi mencoba membuat saya jadi orang lain sesuai dengan standar mereka, dan jika kamu berbeda dari mereka, kamu dianggap tidak ada. # introvertlife",1
944,"/rlt/ gua lagi bergelut sama depresi gua, dan ada dapet email kaya gini. Tuhan tau banget memang menyengangkan hati umat-Nya. Maafkan Saya dan Terimakasih ya Allah. pic.twitter.com/UemFMtwi7A",1
945,"Apakah saya stress?iya. Apakah saya depresi?mungkin iya. Apakah saya gila?dari lahir. Apakah saya menjijikan?ya, tentu. Kesimpulan: Kurang perhatian, Krisis kepercayaan diri, dan selalu berekspektasi tinggi.",1
946,Dear orang tua diseluruh dunia. Jangan bertengkar didepan anak kecil. Saya depresi,1
947,"Dan sang adiksi ini sengaja saya munculkan dalam benak sebagai distraksi atas rasa depresi yang saya alami belakangan ini. Kasarnya, sang adiksi adalah obat penenang.",1
948,[RPW] boleh kasih saya semangat gak ? Saya lagi down banget. Masalah rl saya buat depresi saya muncul lagi [],1
949,Stress berkepanjangan membuat saya depresi,1
950,Aku murung selamat tinggal dunia aaaaaaaa pic.twitter.com/C9OewMP6ME,1
951,"Gue ambyar. Selamat tinggal, dunia.",1
952,selamat tinggal dunia,1
953,Selamat tinggal dunia,1
954,Ok selamat tinggal dunia,1
955,"selamat tinggal dunia yang membuang masa,penuh penipuan dan sia sia.",1
956,"YA ALLAH AKU SUDAH TIDAK SANGGUP LAGI, SELAMAT TINGGAL DUNIA pic.twitter.com/NAXnFJqNtu",1
957,Selamat tinggal dunia yang kejam pic.twitter.com/CFHSUPLix2,1
958,Selamat tinggal dunia. pic.twitter.com/dMr2CoW7nM,1
959,Aku sudah give up. Selamat tinggal dunia,1
960,Aku mengucapkan selamat tinggal pada dunia,1
961,Selamat tinggal dunia,1
962,Selamat tinggal dunia I can't stay anymore,1
963,Selamat tinggal dunia. pic.twitter.com/qwyTLUMJmR,1
964,selamat tinggal dunia..,1
965,BYE SELAMAT TINGGAL DUNIA,1
966,Selamat tinggal dunia yang indah :'(,1
967,selamat tinggal dunia,1
968,maaf. aku menyerah. selamat tinggal dunia,1
969,Selamat tinggal dunia,1
970,selamat tinggal dunia.... pic.twitter.com/AFHZV2637P,1
971,Selamat tinggal dunia,1
972,"Selamat tinggal dunia, bila tak ada lagi teman sejati yang jujur, tepat janji dan saling mengerti.",1
973,"Selamat tinggal Diah,selamat tinggal dunia,selamat tinggal semuanya ,aku harus pamit mau pulang,sampai ketemu di akhirat",1
974,Selamat tinggal dunia,1
975,Selamat tinggal dunia,1
976,Selamat tinggal dunia. . . .,1
977,Selamat tinggal dunia.....,1
978,Selamat tinggal dunia,1
979,Selamat tinggal dunia,1
980,selamat tinggal dunia aja deh :')),1
981,Selamat tinggal dunia,1
982,selamat tinggal dunia.,1
983,Kau bijak kau pandai. Takda doa orang tua. Selamat tinggal dunia.,1
984,Selamat Tinggal Dunia,1
985,( Selamat tinggal dunia. ) pic.twitter.com/SIq50ylXWu,1
986,Selamat tinggal dunia pic.twitter.com/71ZOTUdyik,1
987,oqe selamat tinggal dunia https://twitter.com/ultchanyeolpark/status/1012646081270870016 â¦,1
988,"SELAMAT TINGGAL DUNIA, AKU MAU LOGOUT DARI DUNIA",1
989,Bye selamat tinggal dunia pic.twitter.com/KXWvbckXSG,1
990,Ya allah aku masih x boleh move on dgn mejemen paper2 td. Selamat tinggal dunia..,1
991,selamat tinggal dunia....... kenapa dunia ini tidak berlaku adil..... # dramapic.twitter.com/KW8F9iRnI9,1
992,Selamat tinggal dunia yang selalu menyakitkan,1
993,Selamat tinggal dunia pahit,1
994,selamat tinggal dunia saya pergi duluuu,1
995,Selamat tinggal dunia,1
996,Katakan selamat tinggal untuk dunia,1
997,"oke, selamat tinggal dunia :') .g",1
998,Dadah selamat tinggal irin...selamat tinggal dunia,1
999,Sedihnya. Saya ingin ucapkan selamat tinggal kepada dunia. pic.twitter.com/Pg5XqFkTA3,1
